SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_ordinal,gender_Male,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1.0,0.0,0.0,-0.2994652406417112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08801283520513403,-0.06964838378450945,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,0.0,0.0,-0.3850267379679144,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4519825807930325,-0.11312964192545348,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,-0.42780748663101603,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8352051340820537,-0.3474872375395936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.3422459893048128,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.5069906027962413,-0.04561468435813988,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,0.1497326203208556,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.3190465276186111,0.1491511648579711,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.7058823529411765,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5775842310336925,0.27576347995196154,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.06417112299465241,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2860417144166857,0.38789171773464964,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.6417112299465241,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.4639009855603942,1.2388530294289455,2.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.8770053475935828,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.8278707311482927,1.9103453030154602,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.0,1.0,1.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9360531744212698,-0.39706399915824003,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.9197860962566845,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5509970203988082,1.7234890952168442,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,-0.25668449197860965,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.37955535182214084,-0.15994891387561547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.0,0.5775401069518716,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5601650240660097,1.221016425204907,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.743525097410039,-0.3940162474193888,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,-0.10695187165775401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17144166857666734,0.17810480637705767,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.44919786096256686,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.2979601191840477,-0.2727447544201471,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.8770053475935828,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.06600962640385047,1.113126013649574,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,1.0,-0.42780748663101603,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.743525097410039,-0.33044885400906343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.7486631016042781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8397891359156544,0.07411841966815787,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
1.0,0.0,0.0,-0.1925133689839572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.35663534265413716,0.07577291346924854,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.5347593582887701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11276644510657816,-0.30587816975251536,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,1.0,1.0,0.2994652406417112,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.755443502177401,-0.047414309194413945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.13935365574146222,-0.12774433716842098,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,-0.3850267379679144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.21178088471235385,-0.22808793489421764,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0,1.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009168003667201469,-0.38210098943083237,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.7272727272727273,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.17052486820994725,1.058484178903027,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.12834224598930483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0009168003667200947,0.2994343517903727,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,0.0855614973262032,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6390098556039422,0.6030629904975455,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,-0.5133689839572193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.38322255328902144,-0.27216423027941355,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.36363636363636365,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.18060967224386895,-0.1869577995232446,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,-0.5347593582887701,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.243868897547559,-0.3377634581823064,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,-0.23529411764705882,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.14118725647490266,0.023612819424337725,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,-0.0427807486631016,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13843685537474212,0.2171450548413899,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.7058823529411765,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.5775842310336925,1.4924840265154402,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.9197860962566845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8443731377492552,0.09337730803699384,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.44919786096256686,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.09168003667201467,-0.23634589079615262,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.1711229946524064,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5253266101306442,0.1651591180386992,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.9197860962566845,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8141187256474904,2.0635601368585665,2.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.06417112299465241,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15402246160898475,0.30783743872749103,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.0855614973262032,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.07517763007105194,0.2490448563746993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,1.0,-0.1497326203208556,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5418290167316067,0.204010696157293,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.8983957219251337,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.6426770570708228,1.7468261656743334,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.8342245989304813,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5610818244327298,0.40896474404327804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,-0.0427807486631016,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.45931698372679347,0.32590625260782324,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.7058823529411765,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.39972495988998397,1.260912946776821,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.9197860962566845,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.331881732752693,1.3974812508843921,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0427807486631016,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.20536328214531294,0.33706682921342607,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.4919786096256685,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.3914737565895027,0.33771991887175135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.1925133689839572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9461379784551915,-0.301799987663862,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.8983957219251337,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6976850790740317,1.807926331486541,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.6631016042780749,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7141874856749943,1.505139452783432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,-0.12834224598930483,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.19802887921155166,0.007779023485829755,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,1.0,0.1711229946524064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.37955535182214084,0.5399309901927704,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,1.0,0.7272727272727273,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5344946137978457,1.429192382071963,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.8770053475935828,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7334402933761174,1.8474164861599416,2.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.06417112299465241,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.37222094888837953,0.474999365051721,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09351363740545486,0.002220504838305846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.5133689839572193,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.430896172358469,1.0112875662613883,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.4919786096256685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38047215218886093,0.3332643960916213,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9149667659867065,-0.39673019777731827,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.6417112299465241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9223011689204677,-0.056630129928559286,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,1.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009168003667201469,-0.38210098943083237,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.25668449197860965,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.18702727481091,0.32622554088522676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.8770053475935828,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.07884483153793258,1.140265517228868,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.8556149732620321,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2722897089158835,1.3090819373541887,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.42780748663101603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.37955535182214084,0.29345495314081704,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.06417112299465241,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.47123538849415547,0.5213106783787412,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.0,0.0,-0.5347593582887701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.39880815952326387,-0.35050596307140813,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-0.5347593582887701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9287187714875087,-0.3844230859937667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.42780748663101603,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0412560165024066,-0.23524289492875883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.32085561497326204,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2622049048819619,0.6498822624477074,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.10695187165775401,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2832913133165254,0.20891612514649163,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.5989304812834224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06876002750401101,-0.38115763770214034,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.0,-0.5775401069518716,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7352738941095578,-0.3798804845925265,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.47058823529411764,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.6655970662388265,0.11453741296673231,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.6631016042780749,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0064176025670409234,0.8235605722516717,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.06417112299465241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07151042860417155,0.25820262469477123,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9140499656199864,-0.0490397767884679,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.5561497326203209,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6390098556039422,-0.30888238218081154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,-0.5989304812834224,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8278707311482926,-0.39535145294307605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.9197860962566845,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.2952097180838872,1.4405996814373778,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.5347593582887701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705936282374512,-0.32568855605504826,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.8128342245989305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.3658033463213386,0.5435737791758734,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.3422459893048128,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,-0.35755214302085725,0.25458886191870483,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.9197860962566845,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7994499197799679,1.9444656093870754,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.7272727272727273,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,0.5390786156314464,1.3786287294140698,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,-0.5775401069518716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.27870731148292466,-0.371172622481523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,-0.27807486631016043,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.3768049507219803,-0.16753926701570682,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.44919786096256686,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.430896172358469,-0.17814834568761273,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.5561497326203209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.34746733898693566,-0.3329160816071811,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.5561497326203209,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.2924593169837269,0.46177792774651416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.44919786096256686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010084804033921563,0.5971996966761365,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.36363636363636365,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.34930093972037585,-0.10613432602961402,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.23529411764705882,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.27962411184964475,0.21821902450174693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,1.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009168003667201469,-0.3823912515011992,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.5347593582887701,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3648865459546185,-0.29918762903056095,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,-0.2994652406417112,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3758881503552602,0.01237967730114323,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.1925133689839572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5619986247994501,0.745770337393374,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,1.0,-0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010084804033921563,-0.26551722886801427,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,-0.5561497326203209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9268851707540684,-0.38587439634560056,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0
1.0,0.0,0.0,-0.5561497326203209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08342883337153331,-0.328329940895386,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,1
1.0,1.0,1.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022920009168003668,-0.3826089480539743,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9452211780884713,-0.3648158831404905,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.0,1.0,0.0,-0.5347593582887701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07151042860417155,-0.3137152456524185,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,-0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4327297730919092,-0.19914880647864946,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.06417112299465241,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6903506761402707,0.5937310649352534,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.0,1.0,1.0,0.8556149732620321,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.11643364657345853,0.8320942771204553,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,1.0,0.8770053475935828,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6857666743066699,1.7672461023246366,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,0.9197860962566845,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6765986706394684,1.8464586213277314,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.8342245989304813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9259683703873482,0.0024962538051543025,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.0,0.0,0.0,-0.44919786096256686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06509282603713037,-0.2285088148962495,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.8128342245989305,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7013522805409123,1.6744638315318943,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,1.0,1.0,0.27807486631016043,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.487737795095118,0.7632005747188993,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.7486631016042781,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.4198945679578273,1.2872832558696432,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.5775401069518716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05042402016960807,-0.36885052591858875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,-0.25668449197860965,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.39147375658950256,0.05429352026210664,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,-0.0213903743315508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1934448773779509,0.24373306048698715,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.44919786096256686,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.16685766674306662,0.7653630271431318,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9149667659867065,-0.16257578561243488,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.9197860962566845,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-0.4629841851936741,0.5086552521107496,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-0.5347593582887701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1723584689433877,-0.30857760700692644,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.5561497326203209,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2521201008480404,0.9295497672461024,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.5561497326203209,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-0.21819848727939492,0.48798859270063455,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.2994652406417112,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.6692642677057071,0.03423641119976193,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,-0.5989304812834224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07334402933761175,-0.3810850721845487,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.1521888608755443,-0.3798369452819715,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,-0.5989304812834224,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3731377492550996,-0.3763392873340518,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,-0.2994652406417112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.34746733898693566,-0.18051398156110202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,1.0,-0.5989304812834224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.17419206967682788,-0.37948863079753137,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
